,CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_VALUE
1947,CHEMBL93308,Oc1ccc(cc1)[C@@H]2Sc3c(O)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,
1948,CHEMBL83,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,
1949,CHEMBL513,ClCCNC(=O)N(CCCl)N=O,
1950,CHEMBL92335,Cc1cc2S[C@H]([C@H](Oc2cc1O)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,
1951,CHEMBL1909056,,
1952,CHEMBL1909063,,
1953,CHEMBL1909067,,
1954,CHEMBL481,CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(OC(=O)N6CCC(CC6)N7CCCCC7)cc15)[C@@](O)(CC)C(=O)OC4,
1955,CHEMBL493,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,
1956,CHEMBL989,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,
1957,CHEMBL434063,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c3ccccc3)C(=O)O)cc1)c4ccccn4,
1958,CHEMBL441687,CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(=O)O)O[C@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O[C@@H]7O[C@@H]([C@@H](O)[C@H](O)[C@H]7O)C(=O)O)C(=O)O,
1959,CHEMBL58,OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,
1960,CHEMBL940,NCC1(CC(=O)O)CCCCC1,
1961,CHEMBL415324,COc1ccc(\C=C\C(=O)Nc2ccccc2C(=O)O)cc1OC,
1962,CHEMBL423526,C[C@@H]1CCC(=O)[C@H](C)[C@@]1(C)\C=C\C(=C\Cc2c(O)c(C=O)c(C)c(Cl)c2OC(=O)c3ccncc3)\C,
1963,CHEMBL426123,O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,
1964,CHEMBL1835807,CCN(CC)c1cc2OC(=O)C=Cc2cc1c3ccccc3,
1965,CHEMBL1873703,ClC1=C(Cl)[C@@]2(Cl)[C@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@H]3[C@]1(Cl)C2(Cl)Cl,
1966,CHEMBL54,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,
1967,CHEMBL914,CC(C)(C(=O)O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,
1968,CHEMBL85728,Nc1ccc(Cc2ccc(N)cc2)cc1,
1969,CHEMBL40,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,
1970,CHEMBL871,CC(O)(P(=O)(O)O)P(=O)(O)O,
1971,CHEMBL891,Cc1onc(c2ccccc2Cl)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(=O)O,
1972,CHEMBL897,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O,
1973,CHEMBL898,OC(=O)c1cc(ccc1O)c2ccc(F)cc2F,
1974,CHEMBL38737,CC(=N)S,
1975,CHEMBL398440,Cc1cc(O)cc(C)c1Cl,
1976,CHEMBL1319362,Br.CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(O)c3ccccc3,
1977,CHEMBL850,C[C@@H]1CN(C[C@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O,
1978,CHEMBL866,COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)O,
1979,CHEMBL1741,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,
1980,CHEMBL376180,Nc1nc(N)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cnc2n1,
1981,CHEMBL20,CC(=O)Nc1nnc(s1)S(=O)(=O)N,
1982,CHEMBL1729,COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,
1983,CHEMBL77675,N=C(Nc1ccccc1)Nc2ccccc2,
1984,CHEMBL1643,NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,
1985,CHEMBL407,CCOC(=O)c1ncn2c1CN(C)C(=O)c3cc(F)ccc23,
1986,CHEMBL817,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CCCCCC2,
1987,CHEMBL4105062,Cl.Clc1ccc2c(c3ccccc3)c4cc5ccccc5cc4nc2c1,
1988,CHEMBL185,FC1=CNC(=O)NC1=O,
1989,CHEMBL189,CC1=C(C=C(C#N)C(=O)N1)c2ccncc2,
1990,CHEMBL1554,CC(C)[C@H]1NC(=O)[C@@H](NC(=O)C2=C(N)C(=O)C(=C3Oc4c(C)ccc(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@H](NC5=O)C(C)C)c4N=C23)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]7CCCN7C1=O,
1991,CHEMBL336558,C\C(=C/Cc1c(O)c(C=O)c(C)c(Cl)c1OC(=O)c2ccncc2)\CC\C=C(/C)\[C@@H]3CC(=O)C(C)(C)O3,
1992,CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,
1993,CHEMBL4071506,Cl.FC(F)(F)c1cccc2c(c3ccccc3)c4cc5ccccc5cc4nc12,
1994,CHEMBL742,CNC1(CCCCC1=O)c2ccccc2Cl,
1995,CHEMBL302795,CN1C(=C(O)c2sccc2S1(=O)=O)C(=O)Nc3ccccn3,
1996,CHEMBL1201356,CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,
1997,CHEMBL1214839,OC(=O)c1ccc(cc1)C2=NN([C@H](C2)c3ccc(F)cc3)c4ccc(C#N)c(Cl)c4,
1998,CHEMBL1215485,OC(=O)c1ccc2C3=NN([C@@H](C4CCCC4)[C@H]3CCc2c1)c5ccc(cc5)C#N,
1999,CHEMBL1669772,CC(=O)Oc1cc2CCCCCCCCOC(=O)c2c(OC(=O)C)c1,
2000,CHEMBL4062467,Oc1ccc2C=C(C(=O)Oc2c1)c3ccc(O)c(F)c3,
2001,CHEMBL3805318,CCCCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,0.09
2002,CHEMBL3774584,C[C@@H]1Cc2cc(O)ccc2[C@H](N1CC(C)(C)F)c3c(F)cc(\C=C\C(=O)O)cc3F,0.25
2003,CHEMBL3774690,C[C@H](CF)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,0.4
2004,CHEMBL372808,C[C@@H](COc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1)N5CCCC5,0.4
2005,CHEMBL4082510,CC(C)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0.4
2006,CHEMBL219004,,0.59
2008,CHEMBL1116,Cl.Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,0.72
2009,CHEMBL181404,C[C@H]1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c5ccc(O)cc5)C1,0.8
2010,CHEMBL183344,C[C@H]1CCCN1CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,0.8
2011,CHEMBL304552,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,0.8
2012,CHEMBL304552,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,0.8
2013,CHEMBL304552,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,0.8
2014,CHEMBL1358,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,1.0
2015,CHEMBL4069567,OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(F)cc4C(F)(F)F)cc1,1.0
2016,CHEMBL366928,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)C6CCCC6,1.08
2017,CHEMBL1083178,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCSCC6)cc5,1.2
2018,CHEMBL329849,Cc1c(O)ccc2S[C@H]([C@H](Oc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,1.2
2019,CHEMBL3775833,C[C@H](CF)CN1[C@H](c2ccc(\C=C\C(=O)O)cc2)c3ccc(O)cc3CC1(C)C,1.3
2020,CHEMBL3427405,Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4c(F)cc(O)cc4OC2=O,1.3
2021,CHEMBL135,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,1.4
2022,CHEMBL4065632,CCCCc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1.4
2023,CHEMBL418327,Oc1ccc(cc1)C2=C(Oc3ccc(O)cc3S2)c4ccc(OCCN5CCCCC5)cc4,1.6
2024,CHEMBL3775766,CC(C)CN1[C@@H](c2ccc(O)cc2CC1(C)C)c3c(F)cc(\C=C\C(=O)O)cc3F,1.8
2025,CHEMBL98558,CC1(N(CCc2cc(O)ccc12)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,1.8
2026,CHEMBL81,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,1.8
2027,CHEMBL81,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,1.8
2028,CHEMBL190038,CSC1=C(C(=O)c2cc(O)cc(O)c12)c3ccc(O)cc3,2.0
2029,CHEMBL3623001,CC(C)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c4ccc(\C=C\C(=O)O)cc4,2.089
2030,CHEMBL431611,Oc1ccc2O[C@H]([C@H](Sc2c1)C3CCCC3)c4ccc(OCCN5CCCCC5)cc4,2.5
2031,CHEMBL319678,CC1(N(CCc2cc(O)ccc12)c3cccc(Cl)c3)c4ccc(OCCN5CCCC5)cc4,2.897
2032,CHEMBL539927,Oc1ccc(cc1)[C@@H]2Sc3cc(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,3.0
2033,CHEMBL319211,CC1(N(CCc2cc(O)ccc12)c3cccc(F)c3)c4ccc(OCCN5CCCC5)cc4,3.0
2034,CHEMBL427496,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)C(=O)c6ccccc6O,3.05
2035,CHEMBL192765,CSC1=C(C(=O)c2ccc(O)cc12)c3ccc(O)cc3,3.1
2036,CHEMBL135,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,3.2
2037,CHEMBL1358,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,3.4
2038,CHEMBL121879,CN1CCCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,3.6
2039,CHEMBL3586191,CCCCCCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,3.6
2040,CHEMBL3427392,COc1ccc(cc1)C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,3.8
2041,CHEMBL182157,Cc1ccccc1C(=O)N2CCN(CC2)c3ccc(cc3)C(=O)c4c(sc5cc(O)ccc45)c6ccc(O)cc6,3.94
2042,CHEMBL1358,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,4.0
2043,CHEMBL93705,Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,4.0
2044,CHEMBL328190,Oc1ccc2[C@H]([C@H](CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,4.0
2045,CHEMBL93705,Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,4.1
2046,CHEMBL1087426,Oc1ccc2C3=C(CCOc2c1)c4ccccc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,4.2
2047,CHEMBL1088344,COc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,4.2
2048,CHEMBL332625,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCNCC5,4.4
2049,CHEMBL92027,Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCOCC5)cc4,4.7
2050,CHEMBL2403356,CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(O)c(C)c2,4.9
2051,CHEMBL2403356,CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(O)c(C)c2,4.92
2052,CHEMBL1082528,Oc1ccc2C3=C(CCOc2c1)c4ccc(F)cc4O[C@H]3c5ccc(OCCN6CCCCCC6)cc5,5.0
2053,CHEMBL1084128,CCN(CC)CCOc1ccc(cc1)[C@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,5.0
2054,CHEMBL90072,Oc1ccc(cc1)[C@@H]2Sc3cc(O)c(Cl)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,5.4
2055,CHEMBL93793,Cc1cc(O)cc2O[C@@H]([C@@H](Sc12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,5.5
2056,CHEMBL1085899,CC(C)N(CCOc1ccc(cc1)[C@@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4)C(C)C,5.6
2057,CHEMBL93230,Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3cccc4ccccc34)c5ccc(OCCN6CCCC6)cc5,5.6
2058,CHEMBL3775329,COC[C@H](C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,5.8
2059,CHEMBL195515,CC\C(=C(/c1ccc(O)cc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,6.0
2060,CHEMBL94030,Oc1ccc(cc1)[C@@H]2Sc3c(F)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,6.1
2061,CHEMBL71585,Oc1ccc2O[C@@H]([C@@H](Sc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,6.2
2062,CHEMBL1082864,COc1ccc2C3=C([C@@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc6OCC3,6.3
2063,CHEMBL3774447,CC(C)(F)CN1[C@H](c2ccc(\C=C\C(=O)O)cc2)c3ccc(O)cc3CC1(C)C,6.5
2064,CHEMBL4078937,CC1(N(CCc2cc(O)ccc12)c3ccc(CC4CC4)cc3)c5ccc(\C=C\C(=O)O)cc5,6.5
2065,CHEMBL315866,Oc1ccc2C(Cc3ccccc3)N(CCc2c1)c4ccccc4,6.7
2066,CHEMBL3427399,Cc1cc(OC(F)(F)F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,7.0
2067,CHEMBL238961,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c(c3ccccc3)n(Cc4ccc(OCCCN5CCCCC5)cc4)c6ccccc26,7.8
2068,CHEMBL3427385,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccccc4)cc1,8.1
2069,CHEMBL192586,Oc1ccc(cc1)C2=C(c3ccccc3)c4ccc(O)cc4C2=O,9.0
2070,CHEMBL357283,Oc1ccc(cc1)C(=C(CC(F)(F)F)c2ccccc2)c3ccc(O)cc3,9.0
2071,CHEMBL420017,CCc1c(c2ccc(O)cc2)c3C=Cc4cccc1n34,9.5
2072,CHEMBL3774944,COC[C@H](C)CN1[C@@H](c2ccc(O)cc2CC1(C)C)c3c(F)cc(\C=C\C(=O)O)cc3F,9.9
2073,CHEMBL3427404,CN(C1=C(C(=O)Oc2cc(O)ccc12)c3ccc(F)cc3C)c4ccc(\C=C\C(=O)O)cc4,9.9
2074,CHEMBL373095,Oc1ccc(cc1)C2=C(c3ccccc3)c4cc(O)ccc4C2=O,10.0
2075,CHEMBL471626,Oc1ccc(cc1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(F)cc5OCC2,10.4
2076,CHEMBL316080,Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,10.7
2077,CHEMBL1082539,Oc1ccc2C3=C(CCOc2c1)c4ccccc4O[C@@H]3c5ccc(OCCN6CCCCCC6)cc5,11.0
2078,CHEMBL4068267,Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\c5c[nH]cn5)cc4,11.0
2079,CHEMBL4069711,CC(F)(F)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,11.0
2080,CHEMBL316080,Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,11.5
2081,CHEMBL4077815,CCC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3F,12.0
2082,CHEMBL3657169,Cc1cc(O)ccc1c2c(Cl)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,13.0
2083,CHEMBL3581633,CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccc(O)cc3,13.8
2084,CHEMBL201834,CCCN(c1c(C)cccc1C)S(=O)(=O)c2ccc(O)c(C)c2,14.0
2085,CHEMBL3589346,Oc1ccc(cc1)C2=C([C@H]3O[C@@H]2C[C@@H]3S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,14.0
2086,CHEMBL90072,Oc1ccc(cc1)[C@@H]2Sc3cc(O)c(Cl)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,14.8
2087,CHEMBL3427415,Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccccc4OC2=O,15.0
2088,CHEMBL435696,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCC(F)(F)CC5)cc4,16.0
2089,CHEMBL3427386,Cc1cccc(c1)C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,17.0
2090,CHEMBL222434,Oc1ccc(cc1)c2nn(C3CCCC3)c4c(Cl)cccc24,18.0
2091,CHEMBL194334,CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,18.2
2093,CHEMBL3657149,CC1CCCCN1CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2,20.0
2094,CHEMBL189200,CCCc1cc(c(CCC)cc1O)c2noc3cc(O)ccc23,22.0
2095,CHEMBL1116,Cl.Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,22.0
2096,CHEMBL213829,CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]nc(F)c4c3C2)CC,23.0
2097,CHEMBL360410,Oc1ccc(c(O)c1)c2noc3cc(O)ccc23,24.0
2098,CHEMBL441457,Oc1ccc(cc1)[C@@H]2Sc3cc(O)cc(Cl)c3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,25.4
2099,CHEMBL4102815,OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,26.0
2100,CHEMBL3804907,CCCCCCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,28.0
2101,CHEMBL412907,Oc1ccc2C(C3CCCCC3)N(CCc2c1)c4ccccc4,29.8
2102,CHEMBL209402,CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)CCC,30.0
2103,CHEMBL91052,Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccccc4,30.7
2104,CHEMBL195118,CC(C)CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,31.5
2105,CHEMBL1088631,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,32.0
2106,CHEMBL189077,Oc1ccc2nc(oc2c1)c3cccc4cc(O)ccc34,35.0
2107,CHEMBL226379,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(sc2c1)c5ccc(NCCCl)cc5,35.6
2108,CHEMBL391909,C[C@@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3ccccc23)c4ccccc4,37.0
2109,CHEMBL286115,Oc1ccc(cc1)[C@H]2[C@H](Oc3cc(O)ccc3C2=O)c4ccc(OCCN5CCCCC5)cc4,39.0
2110,CHEMBL3657155,Cc1c(c2ccc(F)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,40.0
2111,CHEMBL98470,CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,43.95
2112,CHEMBL135,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,46.0
2113,CHEMBL89995,Oc1ccc2C(CC3CCCCC3)N(CCc2c1)c4ccccc4,53.1
2114,CHEMBL94170,CCc1cc(O)cc2O[C@@H]([C@@H](Sc12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,53.3
2115,CHEMBL93326,Oc1ccc(cc1)[C@H]2N(CCc3cc(O)ccc23)C(=O)C(F)(F)F,53.6
2116,CHEMBL427533,CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,55.0
2117,CHEMBL4087804,CCCCCc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,55.0
2118,CHEMBL328810,CC1(N(CCc2cc(O)ccc12)c3ccccc3)c4ccc(OCCN5CCCCCC5)cc4,55.98
2119,CHEMBL235497,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c3ccc(OCc4ccc(C)cc4)cc3,56.0
2120,CHEMBL460647,CC(=CCc1c(O)cc(O)c2C(=O)CC(Oc12)c3ccc(O)cc3)C,57.0
2121,CHEMBL4070586,Cn1cncc1\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5,57.0
2122,CHEMBL195991,CCN(CC)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,57.4
2123,CHEMBL447837,Oc1ccc(c(F)c1)c2ccc3c(Cl)c(O)ccc3c2,58.0
2124,CHEMBL4059624,Cn1nnnc1\C=C\c2ccc(Oc3c(sc4cc(O)ccc34)c5ccc(O)cc5)cc2,60.0
2125,CHEMBL83,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,60.9
2126,CHEMBL83,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,61.0
2127,CHEMBL420623,Oc1ccc(cc1)[C@@H]2Sc3cc(Cl)c(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,61.0
2128,CHEMBL100231,CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,71.0
2129,CHEMBL2403349,CC[Si](CC)(c1ccc(O)c(C)c1)c2ccc(O)c(C)c2,72.0
2130,CHEMBL191759,Oc1cc(C#C)c2cc(ccc2c1)c3ccc(O)c(F)c3,73.0
2131,CHEMBL203565,CCCN(c1ccccc1F)S(=O)(=O)c2ccc(O)cc2,74.0
2132,CHEMBL4101848,CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@@]2(C(F)F)c4ccc(\C=C\C(=O)O)cc4,77.0
2133,CHEMBL3657145,CCCN(CCC)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,80.0
2134,CHEMBL1356953,CC(C)(C)OC(=O)[C@@H](CCC(=O)N1CCN(CC1)c2ccc(cc2)C#N)N3C(=S)Nc4ccccc4C3=O,80.0
2135,CHEMBL3775176,CC(C)CN1[C@H](C)Cc2ccccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,82.0
2136,CHEMBL187087,Oc1ccc(c(O)c1)c2oc3cc(O)ccc3n2,82.0
2137,CHEMBL193727,Oc1ccc2cc(ccc2c1)c3ccc(O)c(F)c3,92.0
2138,CHEMBL191716,Oc1ccc2cc(ccc2c1)c3cc(F)c(O)c(F)c3,92.0
2139,CHEMBL44,Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,92.0
2140,CHEMBL211816,CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)CC,93.0
2141,CHEMBL470785,CC#C[C@@]1(O)CC[C@]2(CC=C)[C@H](CCc3cc(O)ccc23)C1,93.0
2142,CHEMBL3597509,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N)NC(=O)[C@@H](N)CCCNC(=N)N,94.0
2143,CHEMBL2403348,CCC(CC)(c1ccc(N)c(C)c1)c2ccc(O)c(C)c2,98.0
2144,CHEMBL3657173,Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCCN4CCCCC4)cc3)c5ccc(O)cc15,99.0
2145,CHEMBL185126,Cc1cc(O)cc2cc(oc12)c3ccc(O)c(F)c3,109.0
2146,CHEMBL365290,Cc1cc(O)cc2cc(oc12)c3ccc(O)cc3,114.0
